Transport Name,Customer Name,Shipping Point,Shipment Number,Ship To Address,Truck Plate,Product Name,Logon Number,Driver Name,First Weighing date,Dispatch Date1,Arrival Date And Time,Night Driving,Ring,Region,Customer Type,Quantity,Safety Violation,Dispatch Date,Truck Plate,OTD (IN %)
JOZA GLOBAL LOGISTIC LTD,GREAT-AGALA VENTURES,MFA,33016052921,"BUILDING MATERIAL ABAKALAKI, (ABAKALIKI)",APP315XU,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69627460,ABUBAKAR IBRAHIM,11/25/2020 22:20,11/26/2020 10:05,11/27/2020 7:55,NO,Ring 1,East,Trade,40,VIOLATED,11/26/2020,APP315XU,91.03%
JOZA GLOBAL LOGISTIC LTD,GREAT-AGALA VENTURES,MFA,33016055678,"BUILDING MATERIAL ABAKALAKI, (ABAKALIKI)",APP315XU,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69771276,ABUBAKAR IBRAHIM,12/28/2020 22:24,12/29/2020 2:32,12/30/2020 7:20,NO,Ring 1,East,Trade,40,NO VIOLATION,12/29/2020,APP315XU,120.02%
JOZA GLOBAL LOGISTIC LTD,CHINASA ASOGWA VENTURES,MFA,33016055988,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP315XU,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69847686,PATRICK ATAM,12/31/2020 15:24,12/31/2020 19:53,1/5/2021 8:40,NO,Ring 1,East,Trade,40,NO VIOLATION,12/31/2020,APP315XU,453.32%
Transport Services Limited,DAVID STEVEN,ABA DEPOT,33652000867,TIMBER SHADE (OHAFIA),APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67819289,0,2/13/2020 9:32,2/13/2020 9:32,2/13/2020 18:45,YES,Ring 1,East,Trade,40,NO VIOLATION,2/13/2020,APP822XW,38.40%
Transport Services Limited,FUGLE NIGERIA LIMITED,MFA,33017001786,"MBOK JUNCTION, EDOR (IKOM)",APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67815084,ONIU MONDAY,2/16/2020 11:14,2/16/2020 15:04,2/18/2020 14:49,NO,Ring 1,East,Trade,40,VIOLATED,2/16/2020,APP822XW,198.96%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33019008344,"ETE JUNCTION, IKOT ABASI",APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67819811,ADEPOJU DERIN,2/22/2020 9:45,2/22/2020 12:12,2/23/2020 8:42,YES,Ring 1,East,Trade,40,NO VIOLATION,2/22/2020,APP822XW,85.42%
Transport Services Limited,VINE LOV UGO ENTERPRISES,Owerri Depot,33612001413,WORLD BANK MARKET (OWERRI),APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68077053,ADEGBOYE EZKIEL ADEREMI,3/13/2020 16:05,3/13/2020 16:05,3/14/2020 11:50,YES,Ring 1,East,Trade,40,NO VIOLATION,3/13/2020,APP822XW,82.29%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33017004352,"ETE JUNCTION, IKOT ABASI",APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68182761,TIRIMISIYU RABIU OLAWALE,3/27/2020 1:18,3/27/2020 4:38,3/27/2020 20:55,YES,Ring 1,East,Trade,40,NO VIOLATION,3/27/2020,APP822XW,67.85%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33017004786,6 OJIKE/GROTZ LANE,APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68232171,TIRIMISIYU RABIU OLAWALE,4/7/2020 7:53,4/7/2020 12:27,4/8/2020 19:30,YES,Ring 1,East,Trade,40,VIOLATED,4/7/2020,APP822XW,129.41%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33019009097,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68265077,TIRIMISIYU RABIU OLAWALE,4/19/2020 13:13,4/19/2020 14:12,4/20/2020 12:15,NO,Ring 1,East,Trade,40,NO VIOLATION,4/19/2020,APP822XW,91.93%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016023645,OKOBO LOCAL GOVERNMENT SECRETARIAT,APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68233063,TIRIMISIYU RABIU OLAWALE,4/24/2020 15:01,4/24/2020 19:26,4/26/2020 15:52,NO,Ring 1,East,Trade,40,VIOLATED,4/24/2020,APP822XW,185.14%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33016038158,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68899280,OKON AMOS AKPAN,8/6/2020 11:54,8/6/2020 16:55,8/7/2020 16:20,NO,Ring 1,East,Trade,40.2,VIOLATED,8/6/2020,APP822XW,97.57%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016039034,Uratta Timber Market,APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68930248,OKON AMOS AKPAN,8/11/2020 8:35,8/11/2020 10:16,8/12/2020 9:03,NO,Ring 1,East,Trade,40.2,VIOLATED,8/11/2020,APP822XW,94.93%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016040053,"ETE JUNCTION, IKOT ABASI",APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68987471,OKON AMOS AKPAN,8/17/2020 11:48,8/17/2020 14:03,8/18/2020 8:32,NO,Ring 1,East,Trade,40.2,VIOLATED,8/17/2020,APP822XW,77.01%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33016042530,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP822XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68954205,OKON AMOS AKPAN,8/31/2020 15:57,8/31/2020 22:02,9/1/2020 13:30,NO,Ring 1,East,Trade,40.2,VIOLATED,8/31/2020,APP822XW,64.44%
Transport Services Limited,BREG INTEGRATED SERVICES,MFA,33016052848,OPPOSITE METHODIST CHURCH (UMUAHIA),APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69664955,OKON AMOS AKPAN,11/24/2020 14:09,11/25/2020 15:42,11/26/2020 12:42,NO,Ring 1,East,Trade,40,VIOLATED,11/25/2020,APP822XW,87.53%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33016055286,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69847674,OKON AMOS AKPAN,12/23/2020 5:04,12/23/2020 12:49,12/23/2020 16:39,YES,Ring 1,East,Trade,40,NO VIOLATION,12/23/2020,APP822XW,15.97%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33015052358,"ETE JUNCTION, IKOT ABASI",APP822XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69772759,OKON AMOS AKPAN,12/30/2020 20:38,12/30/2020 22:33,12/31/2020 12:56,YES,Ring 1,East,Trade,40,NO VIOLATION,12/30/2020,APP822XW,59.93%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016025380,"ETE JUNCTION, IKOT ABASI",APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68344370,IWARA MICHAEL ALEX,5/8/2020 17:23,5/9/2020 5:35,5/10/2020 10:38,NO,Ring 1,East,Trade,40,VIOLATED,5/9/2020,APP823XW,121.10%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016026997,Uratta Timber Market,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68401750,IWARA MICHAEL ALEX,5/20/2020 12:15,5/20/2020 15:44,5/22/2020 6:07,NO,Ring 1,East,Trade,40,VIOLATED,5/20/2020,APP823XW,159.93%
Transport Services Limited,ARIMAE CEMENT VENTURES,MFA,33016028215,13 ENWANG STREET,APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68458020,NSEOBONG JEREMIAH JOHN,5/29/2020 1:18,5/29/2020 15:41,6/2/2020 12:01,NO,Ring 1,East,Trade,40,VIOLATED,5/29/2020,APP823XW,384.72%
Transport Services Limited,TAMARK NIG. LTD,MFA,33019009633,"IBAKA TOWN, MBO",APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68494498,IWARA MICHAEL ALEX,6/4/2020 10:32,6/4/2020 17:39,6/5/2020 10:05,YES,Ring 1,East,Trade,40,NO VIOLATION,6/4/2020,APP823XW,68.47%
Transport Services Limited,ROSENT INVESTMENT LIMITED,MFA,33016034255,ABA,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68718017,NWAOKWA CHIUIKE ANTHONY,7/11/2020 2:48,7/11/2020 12:03,7/12/2020 8:13,NO,Ring 1,East,Trade,40.2,VIOLATED,7/11/2020,APP823XW,84.09%
Transport Services Limited,DAVID STEVEN,MFA,33016035265,AROCHUKWU,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68779450,NWAOKWA CHIUIKE ANTHONY,7/17/2020 22:34,7/18/2020 10:21,7/18/2020 16:59,NO,Ring 1,East,Trade,40.2,VIOLATED,7/18/2020,APP823XW,27.64%
Transport Services Limited,K.E.O MERCHANDISING COMPANY,MFA,33016037692,56 RCC ROAD EKET,APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68910561,NWAOKWA CHIUIKE ANTHONY,8/3/2020 11:23,8/3/2020 15:50,8/4/2020 10:28,NO,Ring 1,East,Trade,40.2,VIOLATED,8/3/2020,APP823XW,77.64%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016039065,Uratta Timber Market,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68930249,NWAOKWA CHIUIKE ANTHONY,8/11/2020 13:14,8/11/2020 16:06,8/12/2020 12:23,NO,Ring 1,East,Trade,40.2,VIOLATED,8/11/2020,APP823XW,84.51%
Transport Services Limited,K.E.O MERCHANDISING COMPANY,MFA,33016040303,EKET,APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68958824,NWAOKWA CHIUIKE ANTHONY,8/18/2020 23:13,8/19/2020 10:37,8/21/2020 16:26,NO,Ring 1,East,Trade,40.2,NO VIOLATION,8/19/2020,APP823XW,224.24%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33016041122,6 OJIKE/GROTZ LANE,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69017503,NWAOKWA CHIUIKE ANTHONY,8/23/2020 14:55,8/23/2020 23:20,8/25/2020 19:37,NO,Ring 1,East,Trade,40.2,NO VIOLATION,8/23/2020,APP823XW,184.51%
Transport Services Limited,DAVID STEVEN,MFA,33016042081,"OGO AMUVI, AMUVI VILLAGE (AROCHUKWU)",APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69098002,NWAOKWA CHIUIKE ANTHONY,8/28/2020 18:21,8/29/2020 3:25,8/29/2020 16:55,NO,Ring 1,East,Trade,40.2,VIOLATED,8/29/2020,APP823XW,56.25%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016045348,Uratta Timber Market,APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69225440,NWAOKWA CHIUIKE ANTHONY,9/16/2020 23:15,9/17/2020 16:57,9/18/2020 11:32,NO,Ring 1,East,Trade,40,VIOLATED,9/17/2020,APP823XW,77.43%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016045694,Uratta Timber Market,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69217048,NWAOKWA CHIUIKE ANTHONY,9/20/2020 0:23,9/20/2020 6:16,9/20/2020 18:04,NO,Ring 1,East,Trade,40,VIOLATED,9/20/2020,APP823XW,49.17%
Transport Services Limited,VUNIC GLOBAL CONNECT SERVICES,MFA,33016046391,OBINIKITA MARKET SQUARE (AROCHUKWU),APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69256099,NWAOKWA CHIUIKE ANTHONY,9/25/2020 7:57,9/25/2020 10:43,9/26/2020 8:49,NO,Ring 1,East,Trade,40,VIOLATED,9/25/2020,APP823XW,92.08%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33015048259,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69230272,NWAOKWA CHIUIKE ANTHONY,11/2/2020 22:29,11/3/2020 11:57,11/4/2020 9:15,NO,Ring 1,East,Trade,40,VIOLATED,11/3/2020,APP823XW,88.75%
Transport Services Limited,TAMARK NIG. LTD,MFA,33016051945,NAVAL CHECKPOINT,APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69456861,NWAOKWA CHIUIKE ANTHONY,11/13/2020 18:39,11/14/2020 7:57,11/14/2020 15:52,NO,Ring 1,East,Trade,40,VIOLATED,11/14/2020,APP823XW,32.99%
Transport Services Limited,MUDAK ENT. NIG,MFA,33016052186,IKOT ABASI,APP823XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69579307,NWAOKWA CHIUIKE ANTHONY,11/16/2020 1:46,11/16/2020 16:57,11/18/2020 13:11,NO,Ring 1,East,Trade,40,NO VIOLATION,11/16/2020,APP823XW,184.31%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33015051319,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP823XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69777080,NWAOKWA CHIUIKE ANTHONY,12/14/2020 1:22,12/14/2020 9:40,12/15/2020 9:06,NO,Ring 1,East,Trade,40,VIOLATED,12/14/2020,APP823XW,97.64%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33015047145,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67541027,IKECHUKWU PETER,1/7/2020 9:41,1/7/2020 12:12,1/8/2020 7:52,YES,Ring 1,East,Trade,40,NO VIOLATION,1/7/2020,APP824XW,82.00%
Transport Services Limited,MCEVANS VENTURES LTD,MFA,33016013156,NO 11 MILVERTON AVENUE,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67570049,IKECHUKWU PETER,1/12/2020 15:43,1/12/2020 19:24,1/13/2020 13:41,YES,Ring 1,East,Trade,40,NO VIOLATION,1/12/2020,APP824XW,76.20%
Transport Services Limited,K.E.O MERCHANDISING COMPANY,MFA,33018003290,56 RCC ROAD EKET,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67572383,IKECHUKWU PETER,1/17/2020 18:29,1/17/2020 21:54,1/19/2020 8:14,NO,Ring 1,East,Trade,40,VIOLATED,1/17/2020,APP824XW,143.06%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33018003996,6 OJIKE/GROTZ LANE,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67563556,IKECHUKWU PETER,1/21/2020 19:08,1/21/2020 23:10,1/22/2020 17:20,YES,Ring 1,East,Trade,40,NO VIOLATION,1/21/2020,APP824XW,75.72%
Transport Services Limited,EKEFIRE,Owerri Depot,33612000726,AFOR -ORU TIMBER MARKET MBAISE,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67755612,ADEGBOYE EZKIEL ADEREMI,1/29/2020 19:47,1/29/2020 19:47,1/30/2020 16:14,YES,Ring 1,East,Trade,40,NO VIOLATION,1/29/2020,APP824XW,85.21%
Transport Services Limited,KABEC NIG. LTD,Owerri Depot,33612000872,2 OPPOSITE MARY SLESSOR SCHOOL (OHAFIA),APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67820310,IKECHUKWU PETER,2/6/2020 15:46,2/6/2020 15:46,2/7/2020 17:11,NO,Ring 1,East,Trade,40,VIOLATED,2/6/2020,APP824XW,105.90%
Transport Services Limited,MCEVANS VENTURES LTD,ABA DEPOT,33652001129,NO 11 MILVERTON AVENUE,APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68033823,0,3/9/2020 9:51,3/9/2020 9:51,3/10/2020 7:18,YES,Ring 1,East,Trade,40,NO VIOLATION,3/9/2020,APP824XW,89.38%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33016019498,6 OJIKE/GROTZ LANE,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68109314,IKECHUKWU PETER,3/22/2020 6:21,3/22/2020 16:28,3/23/2020 16:13,YES,Ring 1,East,Trade,40,NO VIOLATION,3/22/2020,APP824XW,98.96%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33019008836,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68075636,IKECHUKWU PETER,3/18/2020 19:11,3/18/2020 19:53,3/19/2020 10:40,YES,Ring 1,East,Trade,40,NO VIOLATION,3/18/2020,APP824XW,61.60%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33016020275,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68073310,IKECHUKWU PETER,3/28/2020 19:19,3/28/2020 23:24,3/29/2020 18:10,NO,Ring 1,East,Trade,40,NO VIOLATION,3/28/2020,APP824XW,78.19%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016026878,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68344438,IKECHUKWU PETER,5/19/2020 11:00,5/19/2020 13:41,5/20/2020 12:54,NO,Ring 1,East,Trade,40,VIOLATED,5/19/2020,APP824XW,96.74%
Transport Services Limited,ARIMAE CEMENT VENTURES,MFA,33016027567,13 ENWANG STREET,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68424916,IKECHUKWU PETER,5/24/2020 5:30,5/24/2020 7:49,5/24/2020 17:22,NO,Ring 1,East,Trade,40,VIOLATED,5/24/2020,APP824XW,39.79%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33019009664,6 OJIKE/GROTZ LANE,APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68504273,IKECHUKWU PETER,6/6/2020 13:20,6/6/2020 14:39,6/8/2020 11:53,NO,Ring 1,East,Trade,40,VIOLATED,6/6/2020,APP824XW,188.47%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33017009612,6 OJIKE/GROTZ LANE,APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68661097,IKECHUKWU PETER,7/1/2020 0:14,7/1/2020 11:32,7/2/2020 16:46,NO,Ring 1,East,Trade,40,VIOLATED,7/1/2020,APP824XW,121.81%
Transport Services Limited,ROSENT INVESTMENT LIMITED,MFA,33017009877,9 OJIKE LANE (ABA),APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68718843,IKECHUKWU PETER,7/6/2020 2:44,7/6/2020 8:47,7/7/2020 8:20,NO,Ring 1,East,Trade,40.2,VIOLATED,7/6/2020,APP824XW,98.12%
Transport Services Limited,INFOR & BROS NIGERIA LIMITED,MFA,33017010206,6 OJIKE/GROTZ LANE,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68739423,IKECHUKWU PETER,7/9/2020 14:47,7/9/2020 18:04,7/10/2020 14:15,NO,Ring 1,East,Trade,40.2,VIOLATED,7/9/2020,APP824XW,84.10%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33019009785,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68590379,IKECHUKWU PETER,7/12/2020 14:54,7/12/2020 16:13,7/13/2020 12:47,NO,Ring 1,East,Trade,40.2,VIOLATED,7/12/2020,APP824XW,85.69%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016044979,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69198957,IKECHUKWU PETER,9/14/2020 23:52,9/15/2020 5:22,9/15/2020 16:56,NO,Ring 1,East,Trade,40.2,VIOLATED,9/15/2020,APP824XW,48.19%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016046067,Uratta Timber Market,APP824XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69217055,IKECHUKWU PETER,9/22/2020 7:58,9/22/2020 16:47,9/23/2020 13:08,NO,Ring 1,East,Trade,40,VIOLATED,9/22/2020,APP824XW,84.79%
Transport Services Limited,ARIMAE CEMENT VENTURES,MFA,33016046568,13 ENWANG STREET,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69298482,IKECHUKWU PETER,9/27/2020 7:01,9/27/2020 11:38,9/28/2020 8:55,NO,Ring 1,East,Trade,40,VIOLATED,9/27/2020,APP824XW,88.68%
Transport Services Limited,TAMARK NIG. LTD,MFA,33016048264,NAVAL CHECKPOINT,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69393444,IKECHUKWU PETER,10/9/2020 16:17,10/9/2020 18:25,10/10/2020 7:47,NO,Ring 1,East,Trade,40,VIOLATED,10/9/2020,APP824XW,55.69%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016049336,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69388623,IKECHUKWU PETER,10/18/2020 11:08,10/18/2020 12:24,10/19/2020 6:03,NO,Ring 1,East,Trade,40,VIOLATED,10/18/2020,APP824XW,73.54%
Transport Services Limited,CHINASA ASOGWA VENTURES,MFA,33016050535,ISINKPU TOWN BY ATANI JUNCTION (AROCHUKWU),APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69401054,IKECHUKWU PETER,11/1/2020 8:41,11/1/2020 11:57,11/2/2020 11:23,NO,Ring 1,East,Trade,40,VIOLATED,11/1/2020,APP824XW,97.64%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016052842,"ETE JUNCTION, IKOT ABASI",APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69506256,UDOFIA CHRISTAIN,11/25/2020 7:38,11/25/2020 14:20,11/26/2020 17:33,NO,Ring 1,East,Trade,40,NO VIOLATION,11/25/2020,APP824XW,113.40%
Transport Services Limited,TAMARK NIG. LTD,MFA,33015050296,NAVAL CHECKPOINT,APP824XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69525984,UDOFIA CHRISTAIN,11/29/2020 4:12,11/29/2020 9:59,12/3/2020 12:10,NO,Ring 1,East,Trade,40,NO VIOLATION,11/29/2020,APP824XW,409.10%
Transport Services Limited,ARIMAE CEMENT VENTURES,MFA,33019007699,13 ENWANG STREET,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67722605,ABEMHAIGBE JACK  FELIX,1/25/2020 21:33,1/25/2020 22:46,1/29/2020 8:32,YES,Ring 1,East,Trade,40,VIOLATED,1/25/2020,APP826XW,340.69%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016014041,"ETE JUNCTION, IKOT ABASI",APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67819756,ABEMHAIGBE JACK  FELIX,2/13/2020 18:43,2/13/2020 23:54,2/15/2020 5:46,YES,Ring 1,East,Trade,40,VIOLATED,2/13/2020,APP826XW,124.44%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33019008280,"ETE JUNCTION, IKOT ABASI",APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67819777,ABEMHAIGBE JACK  FELIX,2/18/2020 22:43,2/18/2020 23:42,2/19/2020 15:25,YES,Ring 1,East,Trade,40,NO VIOLATION,2/18/2020,APP826XW,65.49%
Transport Services Limited,TAMARK NIG. LTD,MFA,33019009509,ORON,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68402483,ABEMHAIGBE JACK  FELIX,5/21/2020 23:30,5/22/2020 12:18,5/22/2020 16:24,NO,Ring 1,East,Trade,40,VIOLATED,5/22/2020,APP826XW,17.08%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016030280,ABA,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68560888,ABEMHAIGBE JACK  FELIX,6/13/2020 9:09,6/13/2020 16:25,6/14/2020 14:59,YES,Ring 1,East,Trade,40,NO VIOLATION,6/13/2020,APP826XW,94.03%
Transport Services Limited,ARIMAE CEMENT VENTURES,MFA,33016039107,13 ENWANG STREET,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68964053,ABEMHAIGBE JACK  FELIX,8/11/2020 16:42,8/11/2020 22:55,8/14/2020 7:02,NO,Ring 1,East,Trade,40.2,NO VIOLATION,8/11/2020,APP826XW,233.83%
Transport Services Limited,TAMARK NIG. LTD,MFA,33016040937,NAVAL CHECKPOINT,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69042294,UZOIJE CHIBUIKE,8/22/2020 0:00,8/22/2020 18:22,8/23/2020 12:10,NO,Ring 1,East,Trade,40.2,VIOLATED,8/22/2020,APP826XW,74.17%
Transport Services Limited,DAVID STEVEN,MFA,33016042585,"OGO AMUVI, AMUVI VILLAGE (AROCHUKWU)",APP826XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69114241,UZOIJE CHIBUIKE,8/31/2020 20:59,9/1/2020 9:10,9/2/2020 8:35,NO,Ring 1,East,Trade,40.2,VIOLATED,9/1/2020,APP826XW,97.57%
Transport Services Limited,K.E.O MERCHANDISING COMPANY,MFA,33016042968,EKET,APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69141449,UZOIJE CHIBUIKE,9/3/2020 5:13,9/3/2020 11:23,9/4/2020 9:01,NO,Ring 1,East,Trade,40.2,VIOLATED,9/3/2020,APP826XW,90.14%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016045116,"ETE JUNCTION, IKOT ABASI",APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69198913,UZOIJE CHIBUIKE,9/15/2020 18:45,9/16/2020 3:30,9/17/2020 9:04,NO,Ring 1,East,Trade,40.2,NO VIOLATION,9/16/2020,APP826XW,123.19%
Transport Services Limited,GLOJOESAM INVESTMENT LTD,MFA,33016046151,Uratta Timber Market,APP826XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69217053,UZOIJE CHIBUIKE,9/22/2020 15:24,9/23/2020 12:11,9/24/2020 10:33,NO,Ring 1,East,Trade,40,VIOLATED,9/23/2020,APP826XW,93.19%
Transport Services Limited,UBOTEX NIG. LTD.,MFA,33016046639,"ETE JUNCTION, IKOT ABASI",APP826XW,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69248426,UZOIJE CHIBUIKE,9/28/2020 0:11,9/28/2020 1:49,9/28/2020 10:15,NO,Ring 1,East,Trade,40,VIOLATED,9/28/2020,APP826XW,35.14%
Transport Services Limited,MCEVANS VENTURES LTD,MFA,33017014190,NO 11 MILVERTON AVENUE,APP826XW,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69154437,UZOIJE CHIBUIKE,9/7/2020 23:14,9/8/2020 12:21,9/9/2020 9:03,NO,Ring 1,East,Trade,40.2,VIOLATED,9/8/2020,APP826XW,86.25%
